% X,Y,Z(stage),Zmagnet,Field X (T),Field Y (T),Field Z (T),t_hall_begin,2.362
-0.5905512,0.39370078,8.07059956,5.70859956,-0.01399351,0.79050745,0.14730435,"5,020.72",
-0.5905512,0.39370078,8.26739979,5.90539979,-0.01071551,0.71483745,0.1581868,"5,142.62",
-0.5905512,0.39370078,8.46440029,6.10240029,-0.00536349,0.63351092,0.16331643,"5,264.13",
-0.5905512,0.39370078,8.66119957,6.29919957,0.00043573,0.55053538,0.16105034,"5,385.91",
-0.5905512,0.39370078,8.85820007,6.49620007,0.00512051,0.47102451,0.15070186,"5,507.61",
-0.5905512,0.39370078,9.05480003,6.69280003,0.00800385,0.39920706,0.13500338,"5,629.20",
-0.5905512,0.39370078,9.25160027,6.88960027,0.00921052,0.33593842,0.11811753,"5,750.71",
-0.5905512,0.39370078,9.44859982,7.08659982,0.00913801,0.28228964,0.10099782,"5,872.31",
-0.5905512,0.39370078,9.64540005,7.28340005,0.00839802,0.23668369,0.08495189,"5,994.00",
-0.5905512,0.39370078,9.84220028,7.48020028,0.0072707,0.19891841,0.07086894,"6,115.49",
-0.5905512,0.39370078,10.03899956,7.67699956,0.00622776,0.16727705,0.05894593,"6,237.08",
-0.5905512,0.39370078,10.23620033,7.87420033,0.00522821,0.14106346,0.04918179,"6,358.57",
-0.5905512,0.39370078,10.43280029,8.07080029,0.00436292,0.11926734,0.04095368,"6,480.29",
-0.5905512,0.39370078,10.62959957,8.26759957,0.00356824,0.10092751,0.03388987,"6,602.34",
-0.5905512,0.39370078,10.8263998,8.4643998,0.00293794,0.0859288,0.02818939,"6,723.93",
-0.5905512,0.39370078,11.02340031,8.66140031,0.00233609,0.07320512,0.02340724,"6,845.69",
-0.39370078,-0.5905512,0.0002,-2.3618,-0.00380012,0.06883999,0.03753693,109.9161,
-0.39370078,-0.5905512,0.19660001,-2.16539999,-0.00450874,0.08034724,0.04463478,231.5161,
-0.39370078,-0.5905512,0.39340001,-1.96859999,-0.00562973,0.09477145,0.05416728,353.4561,
-0.39370078,-0.5905512,0.59039998,-1.77160002,-0.00705945,0.11202476,0.06609565,475.2261,
-0.39370078,-0.5905512,0.78740001,-1.57459999,-0.00864421,0.13338432,0.08105632,597.3661,
-0.39370078,-0.5905512,0.98400003,-1.37799997,-0.01099596,0.1591882,0.09990101,719.3461,
-0.39370078,-0.5905512,1.18079996,-1.18120004,-0.01385673,0.19115537,0.12414306,841.3861,
-0.39370078,-0.5905512,1.37759995,-0.98440005,-0.01758289,0.23014056,0.15471963,963.1961,
-0.39370078,-0.5905512,1.57459998,-0.78740002,-0.02237809,0.27770788,0.19340427,"1,085.32",
-0.39370078,-0.5905512,1.77139997,-0.59060003,-0.02881725,0.33981666,0.24534144,"1,207.77",
-0.39370078,-0.5905512,1.96819997,-0.39380003,-0.03561918,0.41921868,0.31322529,"1,329.87",
-0.39370078,-0.5905512,2.1652,-0.1968,-0.04339863,0.5238954,0.40006241,"1,452.11",
-0.39370078,-0.5905512,2.36199999,-1E-08,-0.04398972,0.67861065,0.51146783,"1,574.03",
-0.39370078,-0.5905512,2.55879998,0.19679998,-0.01669557,0.92012915,0.59752459,"1,695.80",
-0.39370078,-0.5905512,2.75559998,0.39359998,0.02562056,1.19173206,0.52994537,"1,817.68",
-0.39370078,-0.5905512,2.95239997,0.59039997,0.02678749,1.36669106,0.39208979,"1,939.74",
-0.39370078,-0.5905512,3.1494,0.7874,0.00701532,1.47936176,0.27220775,"2,061.72",
-0.39370078,-0.5905512,3.34640002,0.98440002,-0.01898088,1.54402174,0.17633343,"2,183.51",
-0.39370078,-0.5905512,3.54299998,1.18099998,-0.05311275,1.56539864,0.13297263,"2,305.47",
-0.39370078,-0.5905512,3.73979998,1.37779998,-0.06325111,1.62846846,0.11993512,"2,427.38",
-0.39370078,-0.5905512,3.9368,1.5748,-0.07272848,1.67389769,0.06663564,"2,549.22",
-0.39370078,-0.5905512,4.13360023,1.77160023,-0.07250959,1.68898253,0.01225868,"2,671.37",
-0.39370078,-0.5905512,4.33039999,1.96839999,-0.05864511,1.67431578,-0.06047653,"2,793.32",
-0.39370078,-0.5905512,4.52740002,2.16540002,-0.05643943,1.58038439,-0.13690061,"2,915.62",
-0.39370078,-0.5905512,4.72440004,2.36240004,-0.06515418,1.46210388,-0.107294,"3,037.75",
-0.39370078,-0.5905512,4.921,2.559,-0.05336229,1.41973299,-0.0513853,"3,159.75",
-0.39370078,-0.5905512,5.11780024,2.75580024,-0.0409813,1.40987429,-0.02582148,"3,281.86",
-0.39370078,-0.5905512,5.31459999,2.95259999,-0.0336136,1.40352825,-0.0196463,"3,403.99",
-0.39370078,-0.5905512,5.51179981,3.14979981,-0.02859962,1.39554009,-0.02187219,"3,525.99",
-0.39370078,-0.5905512,5.70839977,3.34639977,-0.02315229,1.38805012,-0.03117773,"3,648.39",
-0.39370078,-0.5905512,5.9053998,3.5433998,-0.01705713,1.3764933,-0.05298946,"3,770.53",
-0.39370078,-0.5905512,6.10200024,3.74000024,-0.01227111,1.35171026,-0.0861024,"3,892.89",
-0.39370078,-0.5905512,6.29899979,3.93699979,-0.010673,1.30770153,-0.12260645,"4,014.69",
-0.39370078,-0.5905512,6.49580002,4.13380002,-0.01330389,1.24444174,-0.14957314,"4,136.59",
-0.39370078,-0.5905512,6.69259977,4.33059977,-0.01677108,1.17529625,-0.15578459,"4,258.86",
-0.39370078,-0.5905512,6.88940001,4.52740001,-0.01685579,1.11413016,-0.14755754,"4,380.74",
-0.39370078,-0.5905512,7.08640003,4.72440003,-0.0136877,1.06376976,-0.13933302,"4,503.02",
-0.39370078,-0.5905512,7.28340006,4.92140006,-0.00951396,1.01825298,-0.13884404,"4,624.81",
-0.39370078,-0.5905512,7.48019981,5.11819981,-0.00552172,0.97242798,-0.14609811,"4,746.74",
-0.39370078,-0.5905512,7.67679977,5.31479977,-0.00221837,0.92205595,-0.16053969,"4,868.56",
-0.39370078,-0.5905512,7.8737998,5.5117998,-0.0000351,0.86442589,-0.1804352,"4,990.53",
-0.39370078,-0.5905512,8.07059956,5.70859956,0.00049873,0.79733609,-0.20187484,"5,112.52",
-0.39370078,-0.5905512,8.26739979,5.90539979,-0.00086233,0.71989645,-0.220972,"5,234.02",
-0.39370078,-0.5905512,8.46440029,6.10240029,-0.00379608,0.63531374,-0.23109907,"5,355.68",
-0.39370078,-0.5905512,8.66119957,6.29919957,-0.00745479,0.54818696,-0.22939692,"5,477.42",
-0.39370078,-0.5905512,8.85820007,6.49620007,-0.01031386,0.46516151,-0.21676641,"5,599.08",
-0.39370078,-0.5905512,9.05480003,6.69280003,-0.01182102,0.39100565,-0.19617775,"5,720.57",
-0.39370078,-0.5905512,9.25160027,6.88960027,-0.01211086,0.32678322,-0.17198734,"5,842.26",
-0.39370078,-0.5905512,9.44859982,7.08659982,-0.0114409,0.27308168,-0.14809727,"5,963.80",
-0.39370078,-0.5905512,9.64540005,7.28340005,-0.01028119,0.22821182,-0.12551254,"6,085.41",
-0.39370078,-0.5905512,9.84220028,7.48020028,-0.00893315,0.19118149,-0.10543456,"6,206.89",
-0.39370078,-0.5905512,10.03899956,7.67699956,-0.00764061,0.16056776,-0.08838545,"6,328.47",
-0.39370078,-0.5905512,10.23620033,7.87420033,-0.00641366,0.13526766,-0.07366018,"6,450.07",
-0.39370078,-0.5905512,10.43280029,8.07080029,-0.00539325,0.11440928,-0.06150688,"6,572.30",
-0.39370078,-0.5905512,10.62959957,8.26759957,-0.00441827,0.09682838,-0.05126989,"6,693.80",
-0.39370078,-0.5905512,10.8263998,8.4643998,-0.00370517,0.08232854,-0.04285886,"6,815.50",
-0.39370078,-0.5905512,11.02340031,8.66140031,-0.00308276,0.07024886,-0.03591851,"6,937.04",
-0.39370078,-0.39370078,0.0002,-2.3618,-0.00281773,0.07332865,0.02577496,93.1761,
-0.39370078,-0.39370078,0.19660001,-2.16539999,-0.00343364,0.08558541,0.03094595,215.2361,
-0.39370078,-0.39370078,0.39340001,-1.96859999,-0.00423633,0.10135214,0.03754609,337.1961,
-0.39370078,-0.39370078,0.59039998,-1.77160002,-0.00517103,0.12037942,0.04574444,458.9361,
-0.39370078,-0.39370078,0.78740001,-1.57459999,-0.00641628,0.14368978,0.05625219,581.0161,
-0.39370078,-0.39370078,0.98400003,-1.37799997,-0.00811285,0.17253001,0.06942997,702.9561,
-0.39370078,-0.39370078,1.18079996,-1.18120004,-0.01021993,0.2076378,0.08613154,825.0861,
-0.39370078,-0.39370078,1.37759995,-0.98440005,-0.01287913,0.25164117,0.10765865,946.8461,
-0.39370078,-0.39370078,1.57459998,-0.78740002,-0.01630004,0.30631978,0.13475418,"1,068.89",
-0.39370078,-0.39370078,1.77139997,-0.59060003,-0.02054767,0.37562613,0.17023777,"1,191.40",
-0.39370078,-0.39370078,1.96819997,-0.39380003,-0.02501119,0.46498098,0.21582119,"1,313.51",
-0.39370078,-0.39370078,2.1652,-0.1968,-0.02838262,0.57917618,0.26955439,"1,435.78",
-0.39370078,-0.39370078,2.36199999,-1E-08,-0.02581487,0.7315134,0.32632276,"1,557.68",
-0.39370078,-0.39370078,2.55879998,0.19679998,-0.01181749,0.91960224,0.35799939,"1,679.51",
-0.39370078,-0.39370078,2.75559998,0.39359998,0.00319142,1.11593146,0.32535733,"1,801.38",
-0.39370078,-0.39370078,2.95239997,0.59039997,-0.00098137,1.27181667,0.25336272,"1,923.44",
-0.39370078,-0.39370078,3.1494,0.7874,-0.02025261,1.38095345,0.18210808,"2,045.47",
-0.39370078,-0.39370078,3.34640002,0.98440002,-0.04221095,1.44987187,0.12714627,"2,167.16",
-0.39370078,-0.39370078,3.54299998,1.18099998,-0.06130819,1.49446358,0.09315093,"2,289.19",
-0.39370078,-0.39370078,3.73979998,1.37779998,-0.0741788,1.53215498,0.07036494,"2,411.08",
-0.39370078,-0.39370078,3.9368,1.5748,-0.08179628,1.55867485,0.0427524,"2,533.00",
-0.39370078,-0.39370078,4.13360023,1.77160023,-0.08203877,1.56759562,0.01192062,"2,655.03",
-0.39370078,-0.39370078,4.33039999,1.96839999,-0.07513567,1.55180468,-0.02158582,"2,777.07",
-0.39370078,-0.39370078,4.52740002,2.16540002,-0.06505909,1.50711292,-0.04692058,"2,899.29",
-0.39370078,-0.39370078,4.72440004,2.36240004,-0.05535239,1.45264887,-0.04449024,"3,021.42",
-0.39370078,-0.39370078,4.921,2.559,-0.04507619,1.41730961,-0.02732558,"3,143.47",
-0.39370078,-0.39370078,5.11780024,2.75580024,-0.03658456,1.39911627,-0.01493057,"3,265.61",
-0.39370078,-0.39370078,5.31459999,2.95259999,-0.03109121,1.38699774,-0.01061773,"3,387.75",
-0.39370078,-0.39370078,5.51179981,3.14979981,-0.02717253,1.3769112,-0.0123502,"3,509.69",
-0.39370078,-0.39370078,5.70839977,3.34639977,-0.02346949,1.36440357,-0.01949349,"3,631.97",
-0.39370078,-0.39370078,5.9053998,3.5433998,-0.01957568,1.34717154,-0.03317435,"3,754.14",
-0.39370078,-0.39370078,6.10200024,3.74000024,-0.01611536,1.32023186,-0.05210701,"3,876.54",
-0.39370078,-0.39370078,6.29899979,3.93699979,-0.01407711,1.28019003,-0.0723971,"3,998.32",
-0.39370078,-0.39370078,6.49580002,4.13380002,-0.01380468,1.22876572,-0.08755421,"4,120.24",
-0.39370078,-0.39370078,6.69259977,4.33059977,-0.01415472,1.17187781,-0.09375074,"4,242.52",
-0.39370078,-0.39370078,6.88940001,4.52740001,-0.01339304,1.11653027,-0.09280421,"4,364.45",
-0.39370078,-0.39370078,7.08640003,4.72440003,-0.01128765,1.06494335,-0.09052898,"4,486.76",
-0.39370078,-0.39370078,7.28340006,4.92140006,-0.00839054,1.01567272,-0.09101013,"4,608.46",
-0.39370078,-0.39370078,7.48019981,5.11819981,-0.0056657,0.96583895,-0.09604736,"4,730.41",
-0.39370078,-0.39370078,7.67679977,5.31479977,-0.00337491,0.91208939,-0.10517776,"4,852.37",
-0.39370078,-0.39370078,7.8737998,5.5117998,-0.00185218,0.85244869,-0.11728803,"4,974.23",
-0.39370078,-0.39370078,8.07059956,5.70859956,-0.00134753,0.7856934,-0.1303996,"5,096.23",
-0.39370078,-0.39370078,8.26739979,5.90539979,-0.00207687,0.71173982,-0.14163835,"5,217.74",
-0.39370078,-0.39370078,8.46440029,6.10240029,-0.00389363,0.6331541,-0.14753638,"5,339.36",
-0.39370078,-0.39370078,8.66119957,6.29919957,-0.00594882,0.5527028,-0.14693602,"5,461.14",
-0.39370078,-0.39370078,8.85820007,6.49620007,-0.00768352,0.47534804,-0.13956449,"5,582.74",
-0.39370078,-0.39370078,9.05480003,6.69280003,-0.00861955,0.40463418,-0.12773302,"5,704.26",
-0.39370078,-0.39370078,9.25160027,6.88960027,-0.00880319,0.34153527,-0.11321969,"5,826.02",
-0.39370078,-0.39370078,9.44859982,7.08659982,-0.00835552,0.2874443,-0.09822207,"5,947.62",
-0.39370078,-0.39370078,9.64540005,7.28340005,-0.00757687,0.24138035,-0.08375481,"6,069.16",
-0.39370078,-0.39370078,9.84220028,7.48020028,-0.00658946,0.20277268,-0.07074645,"6,190.64",
-0.39370078,-0.39370078,10.03899956,7.67699956,-0.00566327,0.17057441,-0.05951147,"6,312.33",
-0.39370078,-0.39370078,10.23620033,7.87420033,-0.00475889,0.14363864,-0.04962555,"6,433.82",
-0.39370078,-0.39370078,10.43280029,8.07080029,-0.00398284,0.12135231,-0.041613,"6,555.96",
-0.39370078,-0.39370078,10.62959957,8.26759957,-0.00338447,0.10265025,-0.03474547,"6,677.49",
-0.39370078,-0.39370078,10.8263998,8.4643998,-0.00283068,0.08719759,-0.02915091,"6,799.13",
-0.39370078,-0.39370078,11.02340031,8.66140031,-0.00235075,0.07419111,-0.0243417,"6,920.65",
-0.39370078,-0.19685039,0.0002,-2.3618,-0.00182345,0.07595634,0.01356437,74.8861,
-0.39370078,-0.19685039,0.19660001,-2.16539999,-0.00211282,0.08901297,0.01614589,196.7461,
-0.39370078,-0.19685039,0.39340001,-1.96859999,-0.00255229,0.10546087,0.01958211,318.8061,
-0.39370078,-0.19685039,0.59039998,-1.77160002,-0.00319146,0.12560249,0.02395483,440.5961,
-0.39370078,-0.19685039,0.78740001,-1.57459999,-0.00387907,0.1502634,0.02934035,562.4961,
-0.39370078,-0.19685039,0.98400003,-1.37799997,-0.0047795,0.18075045,0.03614061,684.4662,
-0.39370078,-0.19685039,1.18079996,-1.18120004,-0.00599364,0.21818837,0.04489051,806.6361,
-0.39370078,-0.19685039,1.37759995,-0.98440005,-0.00746775,0.26563367,0.0561304,928.4362,
-0.39370078,-0.19685039,1.57459998,-0.78740002,-0.00932684,0.32361802,0.07016417,"1,050.48",
-0.39370078,-0.19685039,1.77139997,-0.59060003,-0.01145323,0.39689788,0.08834095,"1,172.98",
-0.39370078,-0.19685039,1.96819997,-0.39380003,-0.0138182,0.49090408,0.11129023,"1,295.04",
-0.39370078,-0.19685039,2.1652,-0.1968,-0.01514653,0.60724973,0.13732151,"1,417.23",
-0.39370078,-0.19685039,2.36199999,-1E-08,-0.01357361,0.75184621,0.16136427,"1,539.33",
-0.39370078,-0.19685039,2.55879998,0.19679998,-0.00821453,0.91450361,0.17195926,"1,661.09",
-0.39370078,-0.19685039,2.75559998,0.39359998,-0.00395542,1.07780213,0.15851813,"1,783.07",
-0.39370078,-0.19685039,2.95239997,0.59039997,-0.00828736,1.21450886,0.12675894,"1,905.08",
-0.39370078,-0.19685039,3.1494,0.7874,-0.01954949,1.31587547,0.0948972,"2,027.12",
-0.39370078,-0.19685039,3.34640002,0.98440002,-0.03105937,1.38495745,0.06998324,"2,148.73",
-0.39370078,-0.19685039,3.54299998,1.18099998,-0.04021678,1.4324242,0.05244443,"2,270.70",
-0.39370078,-0.19685039,3.73979998,1.37779998,-0.04691158,1.46457438,0.03933478,"2,392.56",
-0.39370078,-0.19685039,3.9368,1.5748,-0.05102209,1.48456034,0.02687642,"2,514.58",
-0.39370078,-0.19685039,4.13360023,1.77160023,-0.05136939,1.49069037,0.01375487,"2,636.56",
-0.39370078,-0.19685039,4.33039999,1.96839999,-0.04788925,1.48152947,0.00128581,"2,758.64",
-0.39370078,-0.19685039,4.52740002,2.16540002,-0.04178126,1.45862993,-0.00700982,"2,880.86",
-0.39370078,-0.19685039,4.72440004,2.36240004,-0.03451249,1.43020748,-0.00789988,"3,002.98",
-0.39370078,-0.19685039,4.921,2.559,-0.02849716,1.40615572,-0.00395943,"3,124.96",
-0.39370078,-0.19685039,5.11780024,2.75580024,-0.0243402,1.38849272,-0.00003553,"3,247.12",
-0.39370078,-0.19685039,5.31459999,2.95259999,-0.02143786,1.37513413,0.00141679,"3,369.13",
-0.39370078,-0.19685039,5.51179981,3.14979981,-0.01947426,1.36232523,0.00017584,"3,491.25",
-0.39370078,-0.19685039,5.70839977,3.34639977,-0.0177542,1.34750113,-0.00381273,"3,613.50",
-0.39370078,-0.19685039,5.9053998,3.5433998,-0.01582486,1.32795719,-0.0105891,"3,735.63",
-0.39370078,-0.19685039,6.10200024,3.74000024,-0.01407933,1.30069422,-0.01928587,"3,858.20",
-0.39370078,-0.19685039,6.29899979,3.93699979,-0.01278315,1.26440415,-0.02867716,"3,979.98",
-0.39370078,-0.19685039,6.49580002,4.13380002,-0.01201619,1.21891731,-0.03581827,"4,101.80",
-0.39370078,-0.19685039,6.69259977,4.33059977,-0.01156818,1.16821617,-0.03935988,"4,224.18",
-0.39370078,-0.19685039,6.88940001,4.52740001,-0.010733,1.11623978,-0.04000468,"4,346.07",
-0.39370078,-0.19685039,7.08640003,4.72440003,-0.00946223,1.06504463,-0.0398758,"4,468.32",
-0.39370078,-0.19685039,7.28340006,4.92140006,-0.00786804,1.01427559,-0.04054312,"4,590.13",
-0.39370078,-0.19685039,7.48019981,5.11819981,-0.00621042,0.96222214,-0.04322918,"4,712.01",
-0.39370078,-0.19685039,7.67679977,5.31479977,-0.00480532,0.90669188,-0.0479814,"4,834.02",
-0.39370078,-0.19685039,7.8737998,5.5117998,-0.00375821,0.84621052,-0.05380454,"4,955.75",
-0.39370078,-0.19685039,8.07059956,5.70859956,-0.00328041,0.77977022,-0.06014076,"5,077.73",
-0.39370078,-0.19685039,8.26739979,5.90539979,-0.00336285,0.70763182,-0.06562972,"5,199.30",
-0.39370078,-0.19685039,8.46440029,6.10240029,-0.00398513,0.63195485,-0.06862332,"5,320.98",
-0.39370078,-0.19685039,8.66119957,6.29919957,-0.00475024,0.55513372,-0.06950767,"5,442.80",
-0.39370078,-0.19685039,8.85820007,6.49620007,-0.00538174,0.48080377,-0.06676319,"5,564.41",
-0.39370078,-0.19685039,9.05480003,6.69280003,-0.00568615,0.41196942,-0.06121257,"5,685.92",
-0.39370078,-0.19685039,9.25160027,6.88960027,-0.00564954,0.34973237,-0.05489633,"5,807.57",
-0.39370078,-0.19685039,9.44859982,7.08659982,-0.00526336,0.29576413,-0.04784359,"5,929.09",
-0.39370078,-0.19685039,9.64540005,7.28340005,-0.00473074,0.24909236,-0.04141386,"6,050.79",
-0.39370078,-0.19685039,9.84220028,7.48020028,-0.00409963,0.20957712,-0.03481064,"6,172.25",
-0.39370078,-0.19685039,10.03899956,7.67699956,-0.00356552,0.17648284,-0.02951678,"6,293.99",
-0.39370078,-0.19685039,10.23620033,7.87420033,-0.00304101,0.1486806,-0.02481938,"6,415.45",
-0.39370078,-0.19685039,10.43280029,8.07080029,-0.00249726,0.12560034,-0.02088803,"6,537.62",
-0.39370078,-0.19685039,10.62959957,8.26759957,-0.00209873,0.10624299,-0.01750385,"6,659.15",
-0.39370078,-0.19685039,10.8263998,8.4643998,-0.00181019,0.0901397,-0.01462133,"6,780.72",
-0.39370078,-0.19685039,11.02340031,8.66140031,-0.00153219,0.07671867,-0.01232451,"6,902.35",
-0.39370078,0,0.0002,-2.3618,-0.00065652,0.07689851,0.00078466,56.2964,
-0.39370078,0,0.19660001,-2.16539999,-0.00075248,0.09003125,0.00091797,178.4061,
-0.39370078,0,0.39340001,-1.96859999,-0.00083952,0.10682854,0.00102085,300.4361,
-0.39370078,0,0.59039998,-1.77160002,-0.00094276,0.12723079,0.00119849,422.2361,
-0.39370078,0,0.78740001,-1.57459999,-0.00113245,0.15235706,0.00158348,544.0561,
-0.39370078,0,0.98400003,-1.37799997,-0.00127131,0.18347229,0.00157779,666.0261,
-0.39370078,0,1.18079996,-1.18120004,-0.00149009,0.22158333,0.00216282,788.2161,
-0.39370078,0,1.37759995,-0.98440005,-0.00158401,0.26935772,0.00224223,910.0161,
-0.39370078,0,1.57459998,-0.78740002,-0.00180964,0.32926556,0.00316617,"1,032.06",
-0.39370078,0,1.77139997,-0.59060003,-0.00201994,0.40429711,0.0039832,"1,154.47",
-0.39370078,0,1.96819997,-0.39380003,-0.00221121,0.49933728,0.00456686,"1,276.52",
-0.39370078,0,2.1652,-0.1968,-0.00233981,0.61572417,0.00524241,"1,398.64",
-0.39370078,0,2.36199999,-1E-08,-0.002764,0.75662946,0.00599384,"1,520.89",
-0.39370078,0,2.55879998,0.19679998,-0.00339531,0.91178345,0.00787199,"1,642.57",
-0.39370078,0,2.75559998,0.39359998,-0.00433386,1.06554436,0.00866771,"1,764.70",
-0.39370078,0,2.95239997,0.59039997,-0.00518445,1.19581007,0.00903246,"1,886.65",
-0.39370078,0,3.1494,0.7874,-0.00555533,1.29393562,0.011596,"2,008.50",
-0.39370078,0,3.34640002,0.98440002,-0.0053801,1.36188931,0.01256715,"2,130.28",
-0.39370078,0,3.54299998,1.18099998,-0.00513517,1.40924811,0.01343986,"2,252.21",
-0.39370078,0,3.73979998,1.37779998,-0.00451925,1.44068245,0.01373061,"2,374.15",
-0.39370078,0,3.9368,1.5748,-0.00497395,1.4588283,0.01431298,"2,496.23",
-0.39370078,0,4.13360023,1.77160023,-0.00471521,1.4650144,0.0148485,"2,618.09",
-0.39370078,0,4.33039999,1.96839999,-0.00520249,1.45829691,0.01539575,"2,740.13",
-0.39370078,0,4.52740002,2.16540002,-0.00560258,1.44159922,0.01582959,"2,862.05",
-0.39370078,0,4.72440004,2.36240004,-0.00599028,1.42024521,0.0160166,"2,984.53",
-0.39370078,0,4.921,2.559,-0.00663665,1.40083756,0.01571745,"3,106.59",
-0.39370078,0,5.11780024,2.75580024,-0.00705869,1.38391937,0.01523649,"3,228.62",
-0.39370078,0,5.31459999,2.95259999,-0.00750954,1.37003864,0.01465008,"3,350.68",
-0.39370078,0,5.51179981,3.14979981,-0.00784354,1.35691017,0.01393516,"3,472.77",
-0.39370078,0,5.70839977,3.34639977,-0.00822112,1.34151692,0.01339868,"3,595.01",
-0.39370078,0,5.9053998,3.5433998,-0.00850234,1.32165331,0.01285455,"3,717.27",
-0.39370078,0,6.10200024,3.74000024,-0.00860016,1.29496283,0.01250424,"3,839.74",
-0.39370078,0,6.29899979,3.93699979,-0.00871741,1.25913147,0.01212414,"3,961.55",
-0.39370078,0,6.49580002,4.13380002,-0.00866779,1.21581959,0.01193588,"4,083.43",
-0.39370078,0,6.69259977,4.33059977,-0.00858248,1.16729826,0.01173374,"4,205.64",
-0.39370078,0,6.88940001,4.52740001,-0.00827452,1.11643957,0.01151108,"4,327.64",
-0.39370078,0,7.08640003,4.72440003,-0.00793435,1.06506609,0.01141779,"4,449.87",
-0.39370078,0,7.28340006,4.92140006,-0.00759713,1.01385912,0.0111,"4,571.77",
-0.39370078,0,7.48019981,5.11819981,-0.00709498,0.9613233,0.01083755,"4,693.63",
-0.39370078,0,7.67679977,5.31479977,-0.00657813,0.90516323,0.01062067,"4,815.59",
-0.39370078,0,7.8737998,5.5117998,-0.0059628,0.84432797,0.00976219,"4,937.39",
-0.39370078,0,8.07059956,5.70859956,-0.00541074,0.77812232,0.00930278,"5,059.29",
-0.39370078,0,8.26739979,5.90539979,-0.00473046,0.70639037,0.00829375,"5,181.00",
-0.39370078,0,8.46440029,6.10240029,-0.00419947,0.63163175,0.00737236,"5,302.56",
-0.39370078,0,8.66119957,6.29919957,-0.00364252,0.55576476,0.00671111,"5,424.44",
-0.39370078,0,8.85820007,6.49620007,-0.00313666,0.48238401,0.00535669,"5,546.18",
-0.39370078,0,9.05480003,6.69280003,-0.00271493,0.41398486,0.00426284,"5,667.63",
-0.39370078,0,9.25160027,6.88960027,-0.00235712,0.35217554,0.00323922,"5,789.18",
-0.39370078,0,9.44859982,7.08659982,-0.00202357,0.29820072,0.0026997,"5,910.71",
-0.39370078,0,9.64540005,7.28340005,-0.00174539,0.25135681,0.00182384,"6,032.54",
